               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.030698,            0.010966,                   0,             0.85232,             0.70137,             0.73975,              0.2134,            0.052257,             0.02021,                   0,           0.0081685,           0.0081685,           0.0081685
                  39,            0.029497,            0.011532,                   0,             0.85589,             0.70116,             0.79374,             0.47893,            0.034506,            0.020464,                   0,            0.008119,            0.008119,            0.008119
                  40,            0.030553,            0.011445,                   0,              0.9356,             0.65625,             0.78916,             0.25158,            0.049492,            0.019302,                   0,           0.0080695,           0.0080695,           0.0080695
                  41,            0.029912,            0.010485,                   0,             0.87347,             0.74304,             0.79146,             0.31577,            0.044242,            0.020536,                   0,             0.00802,             0.00802,             0.00802
                  42,            0.029194,            0.010584,                   0,             0.86435,             0.73264,             0.78561,             0.39922,            0.041139,            0.021144,                   0,           0.0079705,           0.0079705,           0.0079705
                  43,            0.026608,            0.010808,                   0,             0.90158,             0.76389,             0.80986,             0.39841,            0.042623,            0.019427,                   0,            0.007921,            0.007921,            0.007921
                  44,            0.028514,            0.011209,                   0,             0.90449,             0.75694,             0.83665,             0.48935,            0.036764,            0.018576,                   0,           0.0078715,           0.0078715,           0.0078715
                  45,            0.027324,            0.010516,                   0,             0.55632,             0.60417,              0.5435,             0.14072,            0.060134,            0.019694,                   0,            0.007822,            0.007822,            0.007822
                  46,            0.025916,            0.010548,                   0,             0.85232,             0.74306,             0.77841,             0.37648,            0.044748,             0.02018,                   0,           0.0077725,           0.0077725,           0.0077725
                  47,            0.026673,            0.010231,                   0,             0.88435,             0.71875,             0.78678,             0.46141,             0.03715,            0.022173,                   0,            0.007723,            0.007723,            0.007723
                  48,            0.025033,            0.010098,                   0,             0.91183,             0.71875,             0.80876,             0.46708,            0.037019,            0.021452,                   0,           0.0076735,           0.0076735,           0.0076735
                  49,            0.026681,           0.0098288,                   0,             0.87122,             0.72917,             0.77716,             0.45015,            0.038751,            0.022484,                   0,            0.007624,            0.007624,            0.007624
                  50,             0.02952,            0.011192,                   0,             0.86746,             0.74992,             0.79022,             0.46492,            0.037008,            0.022332,                   0,           0.0075745,           0.0075745,           0.0075745
                  51,            0.027537,            0.010292,                   0,             0.85526,             0.76042,             0.79397,             0.36723,            0.043544,            0.019796,                   0,            0.007525,            0.007525,            0.007525
                  52,            0.028852,            0.010035,                   0,             0.94221,               0.736,             0.81622,             0.32834,            0.046779,            0.019903,                   0,           0.0074755,           0.0074755,           0.0074755
                  53,            0.025896,           0.0097405,                   0,             0.90868,             0.72553,             0.80745,             0.41425,            0.041882,            0.022298,                   0,            0.007426,            0.007426,            0.007426
