,imageID,"predict(0=mamoa, 1=not_mamoa)",conclusion,x,y,geo
24864,93_50.jpg,0,False,59862.0,95977.0,"(-8.54493899585736, 41.73114034379907)"
24865,94_50.jpg,0,False,60368.5,96320.0,"(-8.541875509709062, 41.72958717138365)"
24866,94_50.jpg,0,False,60759.0,96301.0,"(-8.53951363144468, 41.72967320717342)"
24867,95_50.jpg,0,False,61252.0,95949.5,"(-8.536531797938045, 41.73126486928427)"
24868,96_50.jpg,0,False,61675.0,96053.5,"(-8.53397334849929, 41.73079393654023)"
24869,99_50.jpg,0,False,63921.0,96461.5,"(-8.520388768264194, 41.72894643115979)"
24870,103_50.jpg,0,False,66410.0,96002.5,"(-8.505334440479178, 41.73102487471279)"
24871,104_50.jpg,0,False,66975.5,96391.5,"(-8.501914102045097, 41.729263405122126)"
24872,104_50.jpg,0,False,66578.5,96274.0,"(-8.504315294544353, 41.72979546855889)"
24873,105_50.jpg,0,False,67316.0,96219.5,"(-8.499854640972055, 41.73004225542957)"
24874,105_50.jpg,0,False,67812.5,96400.5,"(-8.496851638262028, 41.72922265132697)"
24875,105_50.jpg,0,False,67477.5,96477.5,"(-8.49887783344402, 41.728873979968405)"
24876,106_50.jpg,0,False,68158.0,96310.0,"(-8.494761935469851, 41.729632453378265)"
24877,106_50.jpg,0,False,67858.0,96487.5,"(-8.496576438617906, 41.72882869797379)"
24878,106_50.jpg,0,False,68053.0,96239.5,"(-8.49539701157167, 41.72995169144033)"
24879,106_50.jpg,0,False,68435.0,96518.5,"(-8.493086544229817, 41.72868832379047)"
24880,107_50.jpg,0,False,68843.5,96391.0,"(-8.49061579577655, 41.72926566922185)"
24881,107_50.jpg,0,False,69092.0,95991.0,"(-8.489112782335578, 41.7310769490066)"
24882,108_50.jpg,0,False,69732.0,95937.0,"(-8.485241842286397, 41.73132147177754)"
24883,108_50.jpg,0,False,69229.0,96031.0,"(-8.4882841592313, 41.73089582102813)"
24884,108_50.jpg,0,False,69178.0,96034.5,"(-8.48859262476647, 41.73087997233001)"
24885,108_50.jpg,0,False,69473.5,96120.0,"(-8.486805339165636, 41.73049281127602)"
24886,108_50.jpg,0,False,69422.0,96096.5,"(-8.48711682887272, 41.730599223963374)"
24887,108_50.jpg,0,False,69329.0,96253.5,"(-8.487679324848616, 41.729888296647864)"
24888,108_50.jpg,0,False,69173.0,96323.0,"(-8.488622866485604, 41.729573586785264)"
24889,109_50.jpg,0,False,70277.0,96344.0,"(-8.481945494900767, 41.72947849459656)"
24890,110_50.jpg,0,False,71007.0,96363.5,"(-8.47753020390717, 41.72939019470706)"
24891,110_50.jpg,0,False,70982.5,96131.0,"(-8.477678388330927, 41.73044300108194)"
24892,111_50.jpg,0,False,71125.5,96235.5,"(-8.47681347516369, 41.72996980423817)"
