               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.046004,           0.0098661,                   0,             0.65195,             0.55344,             0.52948,             0.14323,            0.019106,           0.0064925,                   0,           0.0089817,           0.0089817,           0.0089817
                  38,            0.044781,            0.010106,                   0,             0.49499,             0.49545,             0.42197,             0.12513,            0.019938,           0.0068262,                   0,           0.0089534,           0.0089534,           0.0089534
                  39,            0.046983,           0.0098124,                   0,             0.58523,             0.46364,             0.44847,             0.12415,            0.019824,           0.0068496,                   0,           0.0089251,           0.0089251,           0.0089251
                  40,             0.04622,           0.0091718,                   0,             0.52958,             0.54545,             0.45746,             0.14776,            0.018974,           0.0066323,                   0,           0.0088969,           0.0088969,           0.0088969
                  41,            0.044941,           0.0091222,                   0,             0.62234,             0.57727,              0.5217,             0.14173,            0.019089,           0.0065214,                   0,           0.0088686,           0.0088686,           0.0088686
                  42,            0.043472,            0.010263,                   0,             0.62488,             0.58636,              0.5429,               0.151,            0.019325,           0.0063747,                   0,           0.0088403,           0.0088403,           0.0088403
                  43,            0.047472,           0.0092471,                   0,              0.6784,             0.41364,             0.44866,             0.11899,            0.020027,           0.0066931,                   0,            0.008812,            0.008812,            0.008812
                  44,             0.04424,             0.01012,                   0,             0.61489,             0.52254,             0.47869,             0.14483,             0.01893,           0.0065122,                   0,           0.0087837,           0.0087837,           0.0087837
                  45,            0.044526,            0.009352,                   0,              0.6512,             0.51818,             0.49003,             0.12832,            0.019516,           0.0063115,                   0,           0.0087554,           0.0087554,           0.0087554
                  46,            0.047036,           0.0093924,                   0,             0.59032,             0.53182,             0.45373,              0.1296,            0.019225,           0.0064257,                   0,           0.0087271,           0.0087271,           0.0087271
                  47,            0.043631,            0.009452,                   0,             0.53444,             0.48182,             0.41043,             0.10277,            0.020078,           0.0066934,                   0,           0.0086989,           0.0086989,           0.0086989
                  48,            0.043726,           0.0094119,                   0,             0.66289,             0.55455,             0.52717,             0.15337,            0.018786,           0.0065504,                   0,           0.0086706,           0.0086706,           0.0086706
                  49,            0.044882,           0.0091312,                   0,             0.68848,             0.50455,             0.49268,             0.14932,            0.019271,           0.0063787,                   0,           0.0086423,           0.0086423,           0.0086423
                  50,            0.044188,           0.0098171,                   0,             0.52021,             0.50909,             0.43115,             0.10742,            0.020495,            0.006585,                   0,            0.008614,            0.008614,            0.008614
                  51,            0.043846,           0.0099076,                   0,             0.66446,             0.50455,             0.48443,              0.1409,            0.019139,           0.0067931,                   0,           0.0085857,           0.0085857,           0.0085857
                  52,            0.043243,            0.010009,                   0,             0.67029,             0.53636,              0.5021,             0.15239,            0.019077,           0.0066578,                   0,           0.0085574,           0.0085574,           0.0085574
                  53,             0.04376,           0.0092078,                   0,             0.64604,             0.53182,             0.52208,             0.17626,            0.017822,           0.0065889,                   0,           0.0085291,           0.0085291,           0.0085291
                  54,            0.041854,           0.0097486,                   0,             0.63207,             0.59545,             0.55047,             0.15967,            0.018756,           0.0067996,                   0,           0.0085009,           0.0085009,           0.0085009
                  55,             0.04368,           0.0093033,                   0,             0.61075,             0.51364,             0.46893,             0.13471,            0.019525,           0.0064296,                   0,           0.0084726,           0.0084726,           0.0084726
                  56,            0.042315,           0.0096465,                   0,             0.68369,             0.52273,             0.50579,             0.15206,            0.018694,            0.006571,                   0,           0.0084443,           0.0084443,           0.0084443
                  57,            0.041552,           0.0092606,                   0,             0.72758,             0.48636,             0.50462,             0.15577,            0.018882,           0.0067583,                   0,            0.008416,            0.008416,            0.008416
                  58,            0.040924,           0.0095595,                   0,             0.67839,             0.55909,             0.54648,             0.14699,             0.01925,           0.0064921,                   0,           0.0083877,           0.0083877,           0.0083877
                  59,            0.041444,           0.0092402,                   0,              0.6497,             0.55642,             0.50961,             0.14038,            0.018816,           0.0065129,                   0,           0.0083594,           0.0083594,           0.0083594
                  60,            0.044074,           0.0093803,                   0,             0.61742,             0.51349,             0.50487,             0.15014,            0.019373,            0.006589,                   0,           0.0083311,           0.0083311,           0.0083311
                  61,            0.041176,           0.0097949,                   0,             0.67611,             0.53182,             0.49047,             0.14325,            0.019288,           0.0065359,                   0,           0.0083029,           0.0083029,           0.0083029
                  62,            0.041408,           0.0091477,                   0,             0.67747,             0.56333,             0.55934,             0.17612,            0.018465,           0.0064355,                   0,           0.0082746,           0.0082746,           0.0082746
                  63,            0.041113,            0.009061,                   0,             0.61067,             0.56324,             0.55228,             0.16962,            0.018397,            0.006464,                   0,           0.0082463,           0.0082463,           0.0082463
                  64,            0.040805,           0.0088433,                   0,             0.64809,             0.54545,              0.5369,             0.14312,             0.01888,           0.0063939,                   0,            0.008218,            0.008218,            0.008218
                  65,            0.040441,           0.0092951,                   0,             0.70508,             0.54545,             0.55798,             0.17609,             0.01872,           0.0061639,                   0,           0.0081897,           0.0081897,           0.0081897
