,imageID,"predict(0=mamoa, 1=not_mamoa)",conclusion,x,y,geo
0,373_4.jpg,0,False,119882.0000076294,1907.0000076293945,"(-8.18191739932397, 42.15710806714172)"
1,374_4.jpg,0,False,119882.0000076294,1907.0000076293945,"(-8.18191739932397, 42.15710806714172)"
2,359_7.jpg,0,False,114888.50000023842,2772.9999923706055,"(-8.212119804268024, 42.15318664647685)"
3,370_9.jpg,0,False,118424.00000095367,3225.999984741211,"(-8.190735884663887, 42.151135372155174)"
4,349_10.jpg,0,False,112254.5000076294,3649.5000076293945,"(-8.228051141863231, 42.14921767957943)"
5,350_10.jpg,0,False,112254.5000076294,3649.5000076293945,"(-8.228051141863231, 42.14921767957943)"
6,370_10.jpg,0,False,118422.00000047684,3227.000000476837,"(-8.190747981354425, 42.15113084388445)"
7,349_11.jpg,0,False,112254.5000076294,3649.4999980926514,"(-8.228051141863231, 42.149217679622616)"
8,350_11.jpg,0,False,112254.5000076294,3649.4999980926514,"(-8.228051141863231, 42.149217679622616)"
9,370_11.jpg,0,False,119024.00001525879,3963.499984741211,"(-8.18710687828126, 42.14779582505205)"
10,346_12.jpg,0,False,111346.50001525879,3864.500000476837,"(-8.233543038011861, 42.14824411672752)"
11,370_12.jpg,0,False,119024.00001525879,3963.5000038146973,"(-8.18710687828126, 42.147795824965684)"
12,327_13.jpg,0,False,105190.4999923706,4612.9999923706055,"(-8.270776642748356, 42.14485475946702)"
13,328_13.jpg,0,False,105190.0,4612.9999923706055,"(-8.270779666874125, 42.14485475946702)"
14,363_13.jpg,0,False,116787.5,4647.9999923706055,"(-8.200633999342289, 42.14469627248586)"
15,327_14.jpg,0,False,105150.0,5033.499984741211,"(-8.271021600627197, 42.14295065162786)"
16,327_14.jpg,0,False,105190.4999923706,4613.000001907349,"(-8.270776642748356, 42.144854759423836)"
17,327_14.jpg,0,False,105097.9999923706,5102.5,"(-8.271336114552339, 42.1426382057959)"
18,328_14.jpg,0,False,105150.4999923706,5032.9999923706055,"(-8.27101857650143, 42.142952915693044)"
19,328_14.jpg,0,False,105190.0,4613.000001907349,"(-8.270779666874125, 42.144854759423836)"
20,328_14.jpg,0,False,105098.00000190735,5102.5,"(-8.271336114494657, 42.1426382057959)"
21,326_15.jpg,0,False,104887.0000076294,4886.000003814697,"(-8.272612315007512, 42.14361856096211)"
22,327_15.jpg,0,False,105150.4999923706,5032.9999923706055,"(-8.27101857650143, 42.142952915693044)"
23,327_15.jpg,0,False,105030.99998474121,5215.4999923706055,"(-8.271741353634884, 42.14212651929125)"
24,327_15.jpg,0,False,105097.9999923706,5105.4999923706055,"(-8.271336114552339, 42.14262462123206)"
25,328_15.jpg,0,False,105414.00001525879,4811.499999761581,"(-8.269424837764621, 42.14395591184038)"
26,328_15.jpg,0,False,105150.0,5032.9999923706055,"(-8.271021600627197, 42.142952915693044)"
27,328_15.jpg,0,False,105030.50000190735,5215.4999923706055,"(-8.27174437770297, 42.14212651929125)"
28,328_15.jpg,0,False,105098.00000190735,5105.0,"(-8.271336114494657, 42.14262688529724)"
29,329_15.jpg,0,False,105414.49999809265,4811.499999761581,"(-8.269421813696534, 42.14395591184038)"
30,343_15.jpg,0,False,110375.99998474121,5250.999984741211,"(-8.239412955880395, 42.1419657682449)"
31,346_15.jpg,0,False,110730.49999952316,5157.0000076293945,"(-8.237268817904372, 42.142391418890675)"
32,357_15.jpg,0,False,114636.50001525879,4816.000000238419,"(-8.213643986821541, 42.14393553494064)"
33,358_15.jpg,0,False,114636.50000095367,4815.499999523163,"(-8.213643986908064, 42.143937799043606)"
34,373_15.jpg,0,False,119738.49998474121,4806.999999880791,"(-8.182785336801558, 42.14397628873741)"
35,374_15.jpg,0,False,119738.00000190735,4806.999999880791,"(-8.182788360869646, 42.14397628873741)"
36,327_16.jpg,0,False,105030.99998474121,5216.000003814697,"(-8.271741353634884, 42.1421242551397)"
37,328_16.jpg,0,False,105030.99999904633,5215.500001907349,"(-8.27174135354836, 42.142126519248066)"
38,343_16.jpg,0,False,110375.99998474121,5251.000003814697,"(-8.239412955880395, 42.141965768158535)"
39,346_16.jpg,0,False,110730.49999952316,5157.5,"(-8.237268817904372, 42.142389154825494)"
40,358_16.jpg,0,False,114997.5,5738.499984741211,"(-8.21146053479234, 42.139758271007246)"
41,359_16.jpg,0,False,114997.5,5738.499984741211,"(-8.21146053479234, 42.139758271007246)"
42,366_16.jpg,0,False,117744.5000076294,5132.999999523163,"(-8.194845734253851, 42.14250009571447)"
43,325_17.jpg,0,False,104332.5,5785.4999923706055,"(-8.275966121705643, 42.13954544559799)"
