               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.042894,            0.010372,                   0,             0.88625,             0.64931,             0.72245,             0.21838,            0.057641,            0.019521,                   0,           0.0081685,           0.0081685,           0.0081685
                  39,            0.041865,            0.011055,                   0,             0.83625,             0.69444,             0.73981,             0.31698,             0.04999,            0.018969,                   0,            0.008119,            0.008119,            0.008119
                  40,            0.042005,            0.011029,                   0,              0.8727,             0.65972,              0.7439,             0.26885,             0.05071,            0.018841,                   0,           0.0080695,           0.0080695,           0.0080695
                  41,            0.040791,            0.010171,                   0,              0.8872,             0.68403,             0.75418,             0.29091,            0.051842,            0.018602,                   0,             0.00802,             0.00802,             0.00802
                  42,            0.040995,            0.010841,                   0,              0.9228,             0.66667,             0.78387,             0.30832,            0.051622,            0.017696,                   0,           0.0079705,           0.0079705,           0.0079705
                  43,            0.038984,            0.010055,                   0,             0.90277,             0.67704,             0.74426,             0.27197,            0.054703,            0.018137,                   0,            0.007921,            0.007921,            0.007921
                  44,            0.038376,            0.010967,                   0,             0.87896,             0.68403,             0.73842,             0.29866,            0.049387,             0.01874,                   0,           0.0078715,           0.0078715,           0.0078715
                  45,            0.039278,            0.010386,                   0,             0.91116,             0.67708,             0.74672,             0.27982,            0.051613,            0.018361,                   0,            0.007822,            0.007822,            0.007822
                  46,            0.039335,            0.010063,                   0,             0.89889,             0.64931,             0.73062,             0.20362,            0.054011,            0.018124,                   0,           0.0077725,           0.0077725,           0.0077725
                  47,              0.0378,             0.01031,                   0,             0.85219,             0.70139,             0.76575,             0.31693,            0.049326,            0.018189,                   0,            0.007723,            0.007723,            0.007723
                  48,            0.037358,            0.010306,                   0,             0.85797,             0.71528,             0.76969,             0.29707,            0.053695,            0.017781,                   0,           0.0076735,           0.0076735,           0.0076735
                  49,            0.037147,           0.0098441,                   0,             0.88453,             0.63889,             0.74872,             0.31574,            0.051247,            0.018651,                   0,            0.007624,            0.007624,            0.007624
                  50,            0.037929,             0.01007,                   0,             0.85557,             0.65972,             0.73598,             0.27509,            0.052412,            0.020399,                   0,           0.0075745,           0.0075745,           0.0075745
                  51,            0.035525,           0.0093488,                   0,              0.9174,             0.65564,             0.72163,             0.23214,            0.059262,            0.018992,                   0,            0.007525,            0.007525,            0.007525
                  52,             0.03919,           0.0090329,                   0,             0.93936,              0.6454,              0.7415,             0.26162,            0.057156,            0.018608,                   0,           0.0074755,           0.0074755,           0.0074755
                  53,            0.036498,           0.0098558,                   0,             0.88083,             0.71863,             0.79219,             0.35581,            0.048465,            0.017831,                   0,            0.007426,            0.007426,            0.007426
                  54,            0.038147,           0.0098092,                   0,             0.91891,             0.70833,             0.76672,             0.31198,             0.05432,            0.018324,                   0,           0.0073765,           0.0073765,           0.0073765
                  55,            0.037621,           0.0097078,                   0,             0.94408,             0.64583,             0.74627,             0.29651,            0.056238,            0.018975,                   0,            0.007327,            0.007327,            0.007327
                  56,             0.03454,           0.0093253,                   0,             0.90545,             0.66667,              0.7427,              0.3173,            0.051474,             0.01907,                   0,           0.0072775,           0.0072775,           0.0072775
                  57,            0.034534,           0.0091738,                   0,             0.91709,             0.69097,             0.77299,             0.34608,            0.048499,            0.018563,                   0,            0.007228,            0.007228,            0.007228
                  58,            0.035218,            0.007989,                   0,             0.91825,             0.66301,             0.72704,             0.30174,            0.052802,             0.02071,                   0,           0.0071785,           0.0071785,           0.0071785
                  59,             0.03381,           0.0092047,                   0,              0.8381,             0.66667,             0.75294,             0.31957,            0.051523,            0.019608,                   0,            0.007129,            0.007129,            0.007129
                  60,            0.031769,           0.0089718,                   0,             0.90843,             0.69097,             0.75293,             0.31857,            0.050842,            0.020078,                   0,           0.0070795,           0.0070795,           0.0070795
                  61,            0.035435,           0.0088761,                   0,             0.90431,             0.65972,             0.71781,             0.29316,             0.05473,            0.019822,                   0,             0.00703,             0.00703,             0.00703
                  62,            0.033899,           0.0087253,                   0,              0.8478,             0.67697,             0.73642,             0.29404,            0.051321,            0.018955,                   0,           0.0069805,           0.0069805,           0.0069805
                  63,            0.036086,           0.0090243,                   0,             0.90768,             0.61448,             0.70801,              0.2727,            0.053921,            0.020971,                   0,            0.006931,            0.006931,            0.006931
                  64,            0.032414,           0.0085761,                   0,             0.89989,             0.62424,             0.72501,             0.30016,            0.051379,            0.021139,                   0,           0.0068815,           0.0068815,           0.0068815
                  65,            0.035202,           0.0083382,                   0,             0.92777,               0.625,             0.73569,             0.31461,            0.052415,            0.021502,                   0,            0.006832,            0.006832,            0.006832
                  66,            0.034351,           0.0090382,                   0,             0.87028,             0.65278,             0.71933,             0.27729,            0.055106,            0.020256,                   0,           0.0067825,           0.0067825,           0.0067825
                  67,            0.032315,           0.0082623,                   0,             0.92996,             0.64548,             0.74777,             0.31891,            0.052317,            0.019943,                   0,            0.006733,            0.006733,            0.006733
                  68,            0.033145,           0.0090657,                   0,             0.84256,             0.67708,              0.7333,             0.31351,            0.051771,            0.019607,                   0,           0.0066835,           0.0066835,           0.0066835
                  69,            0.033468,           0.0084858,                   0,             0.88392,             0.68741,             0.73441,             0.30348,            0.052049,            0.020721,                   0,            0.006634,            0.006634,            0.006634
                  70,            0.032768,           0.0083687,                   0,             0.85711,             0.68732,             0.75617,             0.33051,            0.049812,             0.01845,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.031212,            0.008508,                   0,             0.88994,             0.64583,             0.76508,             0.31425,            0.050374,            0.019873,                   0,            0.006535,            0.006535,            0.006535
                  72,            0.031811,           0.0080599,                   0,             0.86956,             0.69442,             0.77619,             0.33139,            0.050987,            0.018672,                   0,           0.0064855,           0.0064855,           0.0064855
                  73,            0.030962,             0.00767,                   0,             0.82367,             0.69792,             0.74225,             0.32208,             0.05108,            0.019949,                   0,            0.006436,            0.006436,            0.006436
                  74,            0.030433,            0.007903,                   0,              0.8448,             0.68518,             0.73758,             0.26112,            0.054966,            0.019755,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,            0.031482,           0.0082945,                   0,             0.84318,             0.69444,             0.75052,             0.30413,            0.051309,            0.020117,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.029191,           0.0072888,                   0,              0.9712,             0.59375,               0.734,             0.32543,             0.05224,            0.021958,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.031145,           0.0073384,                   0,             0.88013,             0.68838,             0.75104,             0.29709,            0.052793,            0.020779,                   0,            0.006238,            0.006238,            0.006238
                  78,            0.031008,           0.0075883,                   0,             0.84728,             0.67708,             0.73577,             0.30667,            0.053574,            0.020805,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,            0.029699,           0.0070706,                   0,             0.85458,             0.69444,             0.74658,             0.32833,            0.051335,            0.020067,                   0,            0.006139,            0.006139,            0.006139
                  80,            0.030432,           0.0079466,                   0,             0.84182,              0.6837,             0.74337,             0.32583,            0.049171,            0.020534,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,            0.030612,           0.0077708,                   0,             0.90493,             0.63287,             0.71758,             0.29151,             0.05477,            0.021265,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.029739,           0.0073003,                   0,             0.88886,             0.67133,             0.75113,             0.32088,            0.051403,             0.01985,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,             0.02848,           0.0076255,                   0,             0.88932,             0.67014,             0.76095,             0.32428,            0.050152,            0.020473,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.027986,           0.0074596,                   0,             0.88322,             0.65972,              0.7407,             0.29664,            0.052449,            0.020954,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.029838,           0.0072107,                   0,              0.8663,             0.60956,             0.69412,              0.2819,            0.051377,             0.02252,                   0,            0.005842,            0.005842,            0.005842
                  86,            0.030317,           0.0073233,                   0,             0.87194,             0.63889,             0.72012,             0.29922,            0.050649,            0.021805,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.028969,           0.0068658,                   0,             0.88072,             0.66889,              0.7337,             0.31117,             0.05133,            0.021794,                   0,            0.005743,            0.005743,            0.005743
                  88,            0.027889,           0.0067858,                   0,             0.91901,             0.67214,             0.74302,             0.30115,            0.051762,            0.021914,                   0,           0.0056935,           0.0056935,           0.0056935
