               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12761,            0.030296,                   0,           0.0017864,           0.0025253,          7.7684e-05,          1.6987e-05,              0.1202,            0.031169,                   0,              0.0007,              0.0007,              0.0937
                   1,              0.1191,            0.024912,                   0,            0.010518,           0.0025253,          0.00032735,          7.9042e-05,             0.10678,            0.027412,                   0,           0.0014975,           0.0014975,            0.086498
                   2,             0.10657,            0.021864,                   0,            0.015799,            0.050505,           0.0034032,          0.00068171,            0.098008,            0.027004,                   0,           0.0022924,           0.0022924,            0.079292
                   3,            0.095435,            0.021885,                   0,            0.088813,             0.12374,             0.04273,           0.0069085,             0.10357,            0.022244,                   0,           0.0030847,           0.0030847,            0.072085
                   4,            0.085564,            0.021959,                   0,            0.049926,             0.30051,            0.031552,            0.005132,            0.090544,            0.024531,                   0,           0.0038743,           0.0038743,            0.064874
                   5,            0.076851,            0.021519,                   0,             0.24148,             0.34343,             0.18771,            0.041906,            0.077784,            0.028967,                   0,           0.0046612,           0.0046612,            0.057661
                   6,            0.072217,            0.021125,                   0,             0.30772,             0.34848,             0.24859,            0.036185,            0.079308,            0.024975,                   0,           0.0054456,           0.0054456,            0.050446
                   7,            0.067668,             0.02012,                   0,             0.50781,              0.4798,             0.45613,             0.11068,            0.074782,            0.021723,                   0,           0.0062272,           0.0062272,            0.043227
                   8,            0.065415,            0.018528,                   0,             0.65611,             0.55888,             0.59434,             0.15778,            0.072296,            0.022159,                   0,           0.0070063,           0.0070063,            0.036006
                   9,            0.065808,            0.016594,                   0,              0.4924,             0.43687,             0.34222,            0.079264,            0.075652,            0.020517,                   0,           0.0077827,           0.0077827,            0.028783
                  10,            0.061311,            0.016183,                   0,              0.7034,             0.56313,              0.5348,             0.15065,            0.074019,            0.024787,                   0,           0.0085565,           0.0085565,            0.021556
                  11,            0.061558,            0.015437,                   0,             0.85407,             0.56313,             0.64359,             0.21268,            0.065993,            0.023214,                   0,           0.0093276,           0.0093276,            0.014328
                  12,            0.060681,            0.015413,                   0,             0.61431,             0.47727,              0.4833,             0.15186,            0.070827,            0.026874,                   0,            0.009802,            0.009802,            0.009802
                  13,            0.055513,            0.015141,                   0,             0.88475,             0.48464,             0.55626,             0.22577,            0.065086,            0.042282,                   0,            0.009802,            0.009802,            0.009802
                  14,            0.056253,            0.014172,                   0,             0.52727,             0.50758,             0.44885,             0.20526,            0.062902,            0.039755,                   0,           0.0097855,           0.0097855,           0.0097855
                  15,            0.051777,            0.014205,                   0,             0.58737,             0.38889,             0.37855,             0.13295,            0.068416,            0.034014,                   0,            0.009769,            0.009769,            0.009769
                  16,            0.051819,            0.014608,                   0,             0.81285,             0.47163,             0.53519,             0.17313,            0.070315,            0.036186,                   0,           0.0097525,           0.0097525,           0.0097525
                  17,            0.050108,            0.012681,                   0,             0.16277,             0.30808,             0.13003,            0.027561,            0.085687,            0.022297,                   0,            0.009736,            0.009736,            0.009736
                  18,            0.049827,            0.012904,                   0,             0.80512,             0.58586,             0.64706,             0.16582,             0.06938,            0.019285,                   0,           0.0097195,           0.0097195,           0.0097195
                  19,            0.048286,            0.013289,                   0,            0.040613,            0.025253,           0.0039215,          0.00048071,            0.097994,             0.02581,                   0,            0.009703,            0.009703,            0.009703
                  20,            0.045921,            0.013205,                   0,             0.48044,                0.25,             0.18075,            0.022237,            0.086969,            0.018235,                   0,           0.0096865,           0.0096865,           0.0096865
                  21,            0.045502,            0.011879,                   0,             0.36474,             0.20455,            0.098472,            0.013173,            0.085407,            0.016588,                   0,             0.00967,             0.00967,             0.00967
                  22,            0.045013,            0.011466,                   0,             0.79168,             0.59848,             0.64619,             0.19204,             0.06245,            0.022649,                   0,           0.0096535,           0.0096535,           0.0096535
                  23,            0.044671,            0.012245,                   0,             0.85678,             0.57576,             0.65609,             0.17603,            0.065824,            0.019922,                   0,            0.009637,            0.009637,            0.009637
