               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.047079,             0.01227,                   0,             0.69389,             0.68182,             0.62032,              0.2083,            0.036261,            0.010148,                   0,           0.0089534,           0.0089534,           0.0089534
                  39,            0.042589,             0.01222,                   0,             0.65657,             0.59962,             0.51673,             0.14747,            0.039729,            0.010084,                   0,           0.0089251,           0.0089251,           0.0089251
                  40,            0.044173,            0.011147,                   0,             0.68554,             0.59091,             0.55483,             0.13528,            0.040257,            0.010274,                   0,           0.0088969,           0.0088969,           0.0088969
                  41,            0.045564,            0.011506,                   0,              0.6785,             0.65233,              0.6162,             0.20637,            0.035811,            0.010616,                   0,           0.0088686,           0.0088686,           0.0088686
                  42,            0.042415,            0.011687,                   0,             0.75333,             0.64091,              0.6337,             0.23882,            0.034438,            0.010502,                   0,           0.0088403,           0.0088403,           0.0088403
                  43,            0.042654,            0.011328,                   0,             0.76354,             0.63182,             0.64094,              0.2343,            0.033725,            0.010371,                   0,            0.008812,            0.008812,            0.008812
                  44,            0.047193,            0.011937,                   0,             0.73446,             0.66818,              0.6478,             0.25126,            0.033547,            0.010612,                   0,           0.0087837,           0.0087837,           0.0087837
                  45,            0.044468,             0.01169,                   0,             0.69034,             0.60909,              0.6102,             0.22075,             0.03402,            0.010979,                   0,           0.0087554,           0.0087554,           0.0087554
                  46,            0.044977,             0.01169,                   0,             0.68482,             0.68146,             0.63977,             0.21817,            0.034187,            0.010512,                   0,           0.0087271,           0.0087271,           0.0087271
                  47,            0.042339,            0.011833,                   0,             0.70746,             0.61818,             0.63511,             0.23385,            0.034806,            0.010234,                   0,           0.0086989,           0.0086989,           0.0086989
                  48,            0.042942,            0.011887,                   0,             0.73747,             0.62727,             0.63028,             0.24245,            0.034485,            0.010144,                   0,           0.0086706,           0.0086706,           0.0086706
                  49,            0.041897,              0.0116,                   0,             0.77246,             0.66364,             0.66866,             0.21725,            0.033478,            0.010083,                   0,           0.0086423,           0.0086423,           0.0086423
                  50,            0.039731,            0.011458,                   0,             0.69059,                0.65,             0.59995,             0.19508,            0.034535,            0.010366,                   0,            0.008614,            0.008614,            0.008614
                  51,            0.042483,            0.011239,                   0,             0.69148,             0.67238,             0.64219,             0.23561,            0.032687,            0.010095,                   0,           0.0085857,           0.0085857,           0.0085857
                  52,            0.040308,            0.011471,                   0,             0.72927,             0.68636,              0.6541,             0.25523,            0.033262,           0.0099685,                   0,           0.0085574,           0.0085574,           0.0085574
                  53,            0.041293,            0.011592,                   0,             0.71151,             0.67263,             0.62808,             0.22563,            0.034842,           0.0099796,                   0,           0.0085291,           0.0085291,           0.0085291
                  54,            0.040829,            0.010926,                   0,             0.73847,             0.66742,             0.63913,             0.25156,            0.031645,            0.010068,                   0,           0.0085009,           0.0085009,           0.0085009
                  55,            0.044034,            0.011434,                   0,             0.73835,             0.65455,             0.64374,             0.22679,             0.03245,            0.010123,                   0,           0.0084726,           0.0084726,           0.0084726
                  56,             0.04095,            0.011049,                   0,              0.7036,             0.57273,             0.55586,             0.16903,            0.036792,            0.010842,                   0,           0.0084443,           0.0084443,           0.0084443
                  57,            0.040768,            0.011384,                   0,             0.72109,             0.61364,             0.61191,             0.22158,            0.034118,             0.01027,                   0,            0.008416,            0.008416,            0.008416
                  58,            0.041278,            0.011275,                   0,             0.71347,             0.64514,             0.60618,             0.21949,            0.032638,            0.010634,                   0,           0.0083877,           0.0083877,           0.0083877
